#,Player,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
296,Justin Holiday,DAL,3,23.0,6.3,2.3,6.0,38.9,0.7,3.0,22.2,1.0,1.3,75.0,0.0,1.3,1.3,1.7,0.7,0.7,0.7, 6.0
296,Reggie Jackson,DEN,3,14.3,6.3,1.7,5.3,31.3,1.7,4.3,38.5,1.3,1.7,80.0,0.0,1.3,1.3,2.3,0.0,0.0,1.3, 4.7
296,Taj Gibson,WAS,3,14.7,6.3,2.0,4.7,42.9,1.0,2.7,37.5,1.3,2.3,57.1,0.3,1.3,1.7,0.0,0.7,0.0,0.7, 4.3
301,Georges Niang,PHI,4,15.0,6.3,2.3,5.8,39.1,1.8,4.3,41.2,0.0,0.0,0.0,0.3,1.8,2.0,1.0,0.5,0.0,0.3, 6.0
301,Marques Bolden,MIL,4,11.8,6.3,2.5,3.5,71.4,1.0,1.5,66.7,0.3,0.5,50.0,0.5,1.5,2.0,0.5,0.3,0.8,0.5, 8.0
301,T.J. McConnell,IND,4,17.8,6.3,2.8,6.8,40.7,0.5,0.8,66.7,0.3,0.5,50.0,0.8,3.3,4.0,4.8,1.3,0.3,1.0, 11.3
301,Talen Horton-Tucker,UTA,4,16.5,6.3,2.8,8.0,34.4,0.5,2.0,25.0,0.3,1.0,25.0,0.5,1.8,2.3,1.0,0.3,0.3,2.0, 2.0
301,TyTy Washington Jr.,HOU,4,14.8,6.3,2.3,5.8,39.1,0.8,3.0,25.0,1.0,1.3,80.0,0.5,0.8,1.3,1.3,0.5,0.0,1.3, 4.3
306,Caleb Houstan,ORL,5,15.0,6.2,2.2,4.6,47.8,1.4,3.6,38.9,0.4,0.8,50.0,0.6,1.6,2.2,0.6,0.4,0.0,1.0, 5.6
306,Haywood Highsmith,MIA,5,18.6,6.2,2.2,5.4,40.7,1.2,3.4,35.3,0.6,0.8,75.0,1.2,2.8,4.0,1.8,0.6,0.2,1.2, 8.2
308,Scotty Pippen Jr.,LAL,6,14.2,6.2,2.0,5.2,38.7,0.5,2.3,21.4,1.7,2.5,66.7,0.3,2.2,2.5,2.3,0.7,0.5,2.0, 6.2
309,Admiral Schofield,ORL,1,9.0,6.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0, 11.0
309,Bismack Biyombo,PHX,2,16.0,6.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,3.0,66.7,2.0,5.0,7.0,0.5,0.5,0.5,1.0, 10.5
309,Braxton Key,DET,4,17.5,6.0,2.0,3.8,53.3,0.8,1.5,50.0,1.3,1.8,71.4,0.5,3.5,4.0,0.8,0.5,0.5,1.0, 8.5
309,CJ McCollum,NOP,3,19.3,6.0,2.0,7.7,26.1,1.3,3.7,36.4,0.7,2.0,33.3,0.3,2.0,2.3,4.7,1.0,0.0,1.7, 5.3
309,D.J. Wilson,TOR,4,10.3,6.0,1.5,3.5,42.9,0.5,1.3,40.0,2.5,3.0,83.3,1.5,2.8,4.3,1.3,0.3,0.3,1.0, 8.5
309,Dominick Barlow,SAS,2,7.0,6.0,2.5,3.0,83.3,1.0,1.0,100,0.0,0.0,0.0,1.0,1.5,2.5,0.5,0.0,1.0,0.0, 9.5
309,JaVale McGee,DAL,2,12.0,6.0,3.0,4.5,66.7,0.0,0.5,0.0,0.0,1.0,0.0,0.5,4.0,4.5,0.0,0.5,0.0,0.5, 8.0
309,Jaden Shackelford,OKC,1,13.0,6.0,2.0,4.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0, 6.0
309,Jamal Murray,DEN,2,14.0,6.0,2.0,5.5,36.4,1.0,1.5,66.7,1.0,1.5,66.7,0.5,0.5,1.0,3.5,0.0,0.0,1.0, 5.5
309,Joe Harris,BKN,1,15.0,6.0,2.0,7.0,28.6,2.0,7.0,28.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0, 2.0
309,Lindell Wigginton,MIL,5,12.0,6.0,2.0,4.8,41.7,0.8,1.8,44.4,1.2,2.0,60.0,0.8,0.8,1.6,1.8,1.0,0.0,1.2, 5.6
309,Malaki Branham,SAS,5,14.0,6.0,2.2,4.4,50.0,1.2,3.0,40.0,0.4,0.6,66.7,0.2,0.8,1.0,1.2,0.6,0.0,0.8, 5.6
309,Malik Beasley,LAL,2,15.0,6.0,2.0,8.0,25.0,1.5,5.5,27.3,0.5,0.5,100,0.0,0.0,0.0,1.0,0.5,0.0,1.0, 0.5
309,MarJon Beauchamp,MIL,5,22.4,6.0,2.2,6.4,34.4,0.6,3.2,18.8,1.0,1.4,71.4,0.8,2.8,3.6,1.0,0.4,0.6,1.8, 5.2
309,Pat Connaughton,MIL,2,19.5,6.0,1.5,4.5,33.3,1.5,4.5,33.3,1.5,2.5,60.0,2.0,2.0,4.0,1.5,0.5,0.0,1.5, 6.5
309,Saben Lee,PHX,2,9.0,6.0,1.5,2.5,60.0,0.5,0.5,100,2.5,3.0,83.3,0.0,0.5,0.5,2.0,0.5,0.0,0.0, 7.5
309,Serge Ibaka,MIL,4,15.3,6.0,2.3,4.5,50.0,0.5,0.5,100,1.0,1.3,80.0,2.5,2.8,5.3,0.3,1.0,0.8,1.5, 9.3
309,Sharife Cooper,CLE,3,9.0,6.0,2.7,4.3,61.5,0.3,1.0,33.3,0.3,0.3,100,0.3,0.7,1.0,0.0,0.3,0.0,2.0, 3.7
309,Tommy Kuhse,SAS,2,9.0,6.0,2.0,5.5,36.4,1.0,4.0,25.0,1.0,1.0,100,0.0,0.5,0.5,1.5,0.5,0.0,0.0, 5.0
309,Torrey Craig,PHX,4,20.5,6.0,2.3,7.0,32.1,0.8,3.5,21.4,0.8,1.0,75.0,2.3,3.5,5.8,1.0,0.5,0.5,1.3, 7.5
329,Jalen McDaniels,PHI,5,20.2,5.8,2.6,6.8,38.2,0.2,2.0,10.0,0.4,0.4,100,0.8,2.2,3.0,0.8,1.2,0.2,0.8, 6.0
330,Jakob Poeltl,TOR,4,20.5,5.8,2.5,4.3,58.8,0.0,0.0,0.0,0.8,2.0,37.5,2.5,5.3,7.8,3.8,0.5,1.0,3.5, 12.3
330,John Konchar,MEM,4,22.0,5.8,2.3,5.5,40.9,1.3,3.5,35.7,0.0,0.3,0.0,0.8,5.0,5.8,2.0,1.0,1.3,1.5, 10.8
330,Steven Adams,MEM,4,21.0,5.8,2.3,4.8,47.4,0.0,0.0,0.0,1.3,3.3,38.5,4.0,4.0,8.0,2.0,2.0,0.0,3.0, 10.3
330,Yuta Watanabe,BKN,4,15.0,5.8,1.8,3.8,46.7,1.3,2.5,50.0,1.0,2.0,50.0,0.0,3.0,3.0,0.5,0.3,0.5,0.8, 6.3
334,Danuel House Jr.,PHI,3,13.7,5.7,2.0,3.0,66.7,1.0,2.0,50.0,0.7,0.7,100,1.0,1.7,2.7,0.0,0.7,0.0,0.3, 7.7
334,Dwight Powell,DAL,3,12.7,5.7,1.7,3.0,55.6,0.0,0.3,0.0,2.3,2.7,87.5,1.0,2.0,3.0,0.3,1.0,0.0,1.3, 7.0
334,Evan Fournier,NYK,3,19.0,5.7,2.0,6.0,33.3,1.0,3.3,30.0,0.7,0.7,100,0.0,2.0,2.0,3.3,0.7,0.7,1.0, 7.3
334,Jerome Robinson,GSW,3,11.3,5.7,1.3,2.7,50.0,1.0,1.7,60.0,2.0,2.7,75.0,0.3,2.0,2.3,0.3,0.3,0.3,0.7, 6.3
334,Rodney McGruder,DET,3,13.3,5.7,2.3,5.3,43.8,1.0,3.3,30.0,0.0,0.0,0.0,0.7,1.7,2.3,0.7,0.0,0.0,0.7, 5.0
339,Isaiah Roby,NYK,5,13.8,5.6,2.2,4.6,47.8,0.6,1.6,37.5,0.6,1.4,42.9,1.4,3.2,4.6,1.2,0.6,0.8,2.0, 7.6
339,Jeff Dowtin Jr.,TOR,5,11.6,5.6,2.6,5.0,52.0,0.0,0.8,0.0,0.4,1.6,25.0,0.4,1.4,1.8,1.4,0.4,0.0,1.0, 4.6
341,Dwayne Bacon,LAL,2,17.5,5.5,1.5,5.0,30.0,0.0,1.5,0.0,2.5,3.5,71.4,0.5,3.5,4.0,2.0,0.0,0.5,0.5, 7.0
341,Julian Champagnie,SAS,4,9.3,5.5,2.0,4.5,44.4,1.0,3.0,33.3,0.5,0.5,100,1.3,1.8,3.0,0.8,0.8,0.0,0.0, 7.5
341,Maxi Kleber,DAL,2,15.0,5.5,1.5,3.5,42.9,1.0,2.5,40.0,1.5,2.0,75.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5, 5.5
341,Russell Westbrook,LAC,4,16.5,5.5,1.8,5.0,35.0,0.5,2.0,25.0,1.5,3.0,50.0,0.3,2.8,3.0,3.0,0.0,0.3,2.5, 4.5
345,Christian Koloko,TOR,5,13.8,5.4,2.6,3.8,68.4,0.0,0.0,0.0,0.2,0.4,50.0,1.2,1.4,2.6,0.6,0.2,1.6,1.2, 7.8
345,Greg Brown III,POR,5,9.8,5.4,1.4,2.8,50.0,0.2,0.6,33.3,2.4,3.6,66.7,0.4,1.4,1.8,0.2,0.4,0.2,0.6, 4.8
345,James Bouknight,CHA,5,22.4,5.4,2.0,8.0,25.0,0.6,3.6,16.7,0.8,1.2,66.7,0.8,2.6,3.4,1.4,0.6,0.2,2.2, 2.4
345,Josh Jackson,TOR,5,12.6,5.4,2.0,5.4,37.0,0.2,1.8,11.1,1.2,1.6,75.0,0.4,1.2,1.6,0.6,0.4,0.6,0.6, 4.2
349,Draymond Green,GSW,3,18.0,5.3,1.7,4.0,41.7,0.7,2.0,33.3,1.3,1.3,100,0.0,5.0,5.0,3.7,0.3,0.0,1.0, 11.0
349,Max Christie,LAL,6,22.8,5.3,1.8,6.0,30.6,0.3,1.3,25.0,1.3,1.7,80.0,0.3,3.5,3.8,1.5,0.0,0.3,1.2, 5.3
349,Spencer Dinwiddie,BKN,3,19.7,5.3,1.7,5.7,29.4,0.7,2.7,25.0,1.3,1.3,100,0.0,0.7,0.7,5.3,2.0,1.0,1.7, 8.7
349,Trendon Watford,POR,3,13.3,5.3,2.3,3.0,77.8,0.0,0.3,0.0,0.7,1.0,66.7,0.0,1.3,1.3,1.3,0.3,0.0,1.7, 5.7
353,Pat Spencer,GSW,4,13.0,5.3,1.5,2.8,54.5,0.3,0.8,33.3,2.0,2.0,100,0.3,2.3,2.5,1.5,0.5,0.0,0.8, 7.8
354,Chuma Okeke,ORL,5,17.4,5.2,1.8,5.8,31.0,0.8,4.0,20.0,0.8,1.0,80.0,1.0,1.0,2.0,2.0,0.8,0.4,0.8, 5.4
354,Jabari Walker,POR,5,11.8,5.2,1.8,3.0,60.0,0.4,0.6,66.7,1.2,1.6,75.0,0.8,1.6,2.4,0.0,0.0,0.4,0.8, 5.6
356,Bol Bol,ORL,5,17.2,5.0,2.0,4.4,45.5,0.2,1.0,20.0,0.8,1.4,57.1,1.6,4.6,6.2,1.4,1.0,0.8,0.8, 10.6
356,Chimezie Metu,SAC,4,11.0,5.0,2.0,3.8,53.3,0.5,2.3,22.2,0.5,0.8,66.7,0.5,2.8,3.3,1.0,0.5,0.3,1.8, 6.3
356,Daishen Nix,HOU,2,21.0,5.0,1.5,6.5,23.1,0.5,1.5,33.3,1.5,3.5,42.9,1.0,3.0,4.0,2.5,1.0,0.0,3.0, 2.5
356,Donte DiVincenzo,GSW,5,17.6,5.0,1.4,4.6,30.4,0.6,3.0,20.0,1.6,1.8,88.9,0.8,3.8,4.6,3.4,1.0,0.2,2.2, 8.6
356,Frank Ntilikina,DAL,3,12.0,5.0,1.7,4.0,41.7,1.0,2.3,42.9,0.7,0.7,100,0.0,0.3,0.3,0.3,0.7,0.0,1.0, 3.0
356,JaMychal Green,GSW,4,16.5,5.0,2.0,4.5,44.4,1.0,2.5,40.0,0.0,0.0,0.0,1.8,3.5,5.3,1.3,1.0,0.5,0.5, 10.0
356,Jarred Vanderbilt,LAL,4,23.5,5.0,2.5,6.3,40.0,0.0,0.3,0.0,0.0,1.5,0.0,3.3,3.3,6.5,2.0,1.8,0.3,1.5, 8.8
356,Josh Green,DAL,3,18.0,5.0,2.3,4.3,53.8,0.3,1.7,20.0,0.0,0.0,0.0,0.3,2.0,2.3,2.0,2.0,0.3,2.7, 7.0
356,Juan Toscano-Anderson,UTA,5,18.4,5.0,1.8,4.0,45.0,0.8,2.6,30.8,0.6,1.2,50.0,0.4,2.6,3.0,0.6,0.8,0.2,0.8, 6.0
356,Lester Quinones,GSW,2,10.0,5.0,2.0,3.5,57.1,0.5,1.5,33.3,0.5,1.0,50.0,0.5,1.0,1.5,1.0,1.0,0.0,0.0, 6.5
356,Matisse Thybulle,POR,4,12.8,5.0,1.8,4.0,43.8,1.0,2.8,36.4,0.5,0.5,100,0.0,1.8,1.8,0.0,1.5,0.0,0.5, 5.5
356,Moses Brown,BKN,3,13.0,5.0,2.0,3.7,54.5,0.0,0.0,0.0,1.0,2.7,37.5,2.0,3.3,5.3,0.7,0.3,0.7,1.0, 7.7
356,Quenton Jackson,WAS,1,9.0,5.0,2.0,3.0,66.7,1.0,1.0,100,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0, 6.0
356,Stanley Johnson,SAS,1,15.0,5.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0, 8.0
356,Theo Maledon,CHA,1,7.0,5.0,2.0,3.0,66.7,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0, 7.0
356,Tyler Dorsey,DAL,3,10.3,5.0,1.3,5.3,25.0,1.3,3.7,36.4,1.0,1.3,75.0,1.3,2.0,3.3,0.0,0.0,0.0,0.0, 4.0
356,Victor Oladipo,MIA,2,18.5,5.0,2.0,9.0,22.2,0.5,3.5,14.3,0.5,0.5,100,0.0,2.0,2.0,4.5,1.5,0.0,2.0, 4.0
356,Wes Iwundu,POR,1,12.0,5.0,1.0,1.0,100,0.0,0.0,0.0,3.0,3.0,100,0.0,3.0,3.0,1.0,1.0,0.0,2.0, 8.0
356,Xavier Moon,LAC,4,14.5,5.0,1.5,3.5,42.9,0.5,1.3,40.0,1.5,2.0,75.0,0.5,1.0,1.5,3.0,0.5,1.0,2.3, 6.3
375,Wenyen Gabriel,LAL,6,15.3,4.8,1.8,4.5,40.7,0.3,1.3,25.0,0.8,2.5,33.3,1.0,1.5,2.5,0.3,0.7,1.0,1.3, 3.7
376,Mark Williams,CHA,5,12.0,4.8,2.0,4.0,50.0,0.0,0.0,0.0,0.8,1.2,66.7,2.4,1.0,3.4,0.6,0.0,0.2,0.4, 6.2
377,Anthony Gill,WAS,4,13.0,4.8,2.0,4.0,50.0,0.3,0.5,50.0,0.5,1.0,50.0,1.3,1.3,2.5,0.5,0.0,0.3,0.5, 5.0
377,Ben Simmons,BKN,4,21.5,4.8,2.3,4.3,52.9,0.0,0.0,0.0,0.3,1.5,16.7,1.0,5.0,6.0,6.3,1.0,0.0,3.0, 11.8
377,Brook Lopez,MIL,4,19.8,4.8,1.5,4.8,31.6,0.8,3.3,23.1,1.0,1.0,100,1.3,1.5,2.8,0.5,0.3,0.3,1.5, 3.8
377,George Hill,IND,4,17.8,4.8,1.5,2.8,54.5,1.3,2.3,55.6,0.5,0.5,100,0.8,1.8,2.5,1.3,0.5,0.0,1.8, 6.0
377,Isaiah Hartenstein,NYK,4,20.8,4.8,1.8,4.8,36.8,0.8,2.8,27.3,0.5,0.5,100,2.0,6.0,8.0,2.0,0.5,0.0,2.0, 10.3
377,Kevon Looney,GSW,4,16.5,4.8,2.3,4.5,50.0,0.0,0.0,0.0,0.3,1.0,25.0,2.5,3.8,6.3,3.0,0.3,0.5,1.5, 10.3
377,Lamar Stevens,CLE,4,14.8,4.8,1.0,3.8,26.7,0.5,0.8,66.7,2.3,2.8,81.8,1.0,2.3,3.3,1.0,0.5,0.5,1.3, 5.5
377,Paul Reed,PHI,4,15.5,4.8,1.8,3.5,50.0,0.0,0.0,0.0,1.3,1.3,100,2.3,2.0,4.3,1.3,2.5,1.0,1.0, 11.0
385,Derrick Rose,NYK,3,10.7,4.7,1.3,3.3,40.0,0.3,1.0,33.3,1.7,1.7,100,0.3,0.7,1.0,1.7,0.0,0.3,0.3, 5.3
385,Jalen Duren,DET,3,23.0,4.7,2.0,4.7,42.9,0.0,0.0,0.0,0.7,1.3,50.0,5.3,6.7,12.0,0.7,0.0,0.7,1.0, 13.7
385,KZ Okpala,SAC,3,13.7,4.7,1.7,3.7,45.5,0.7,2.3,28.6,0.7,1.3,50.0,0.0,1.3,1.3,0.7,0.3,0.3,0.0, 4.7
388,Khem Birch,SAS,5,10.4,4.6,1.4,3.0,46.7,0.4,0.8,50.0,1.4,1.6,87.5,2.2,1.4,3.6,0.8,0.2,0.4,0.0, 7.8
388,Kyle Anderson,MIN,5,19.4,4.6,1.6,4.0,40.0,0.2,0.8,25.0,1.2,1.4,85.7,0.8,3.6,4.4,3.2,1.0,0.6,0.6, 10.6
388,Vlatko Čančar,DEN,5,15.6,4.6,1.4,4.6,30.4,0.6,2.4,25.0,1.2,1.6,75.0,0.2,1.0,1.2,1.2,0.6,0.0,1.0, 3.0
391,Jae'Sean Tate,HOU,2,11.0,4.5,1.5,2.5,60.0,0.5,0.5,100,1.0,2.0,50.0,0.5,2.0,2.5,1.5,1.0,0.0,0.5, 7.0
391,Josh Okogie,PHX,2,17.0,4.5,1.5,3.5,42.9,0.0,1.0,0.0,1.5,2.0,75.0,0.5,0.5,1.0,0.5,0.0,0.0,3.5, 0.0
391,Kevon Harris,ORL,4,11.3,4.5,2.0,4.0,50.0,0.3,1.3,20.0,0.3,0.5,50.0,1.5,1.0,2.5,0.8,0.8,0.5,1.0, 5.8
391,Miles McBride,NYK,4,16.0,4.5,1.8,5.3,33.3,0.8,2.5,30.0,0.3,0.5,50.0,0.8,1.0,1.8,1.5,1.5,0.8,0.8, 5.5
391,Quinndary Weatherspoon,GSW,4,11.3,4.5,2.0,3.8,53.3,0.3,0.5,50.0,0.3,0.5,50.0,0.5,1.0,1.5,1.0,0.3,0.0,0.5, 4.8
396,AJ Green,MIL,5,13.2,4.4,1.6,5.6,28.6,1.2,4.8,25.0,0.0,0.0,0.0,0.4,1.6,2.0,0.8,0.4,0.0,0.8, 2.8
396,Bryce McGowens,CHA,5,11.2,4.4,1.4,4.0,35.0,0.2,1.6,12.5,1.4,2.4,58.3,0.2,1.0,1.2,0.4,0.4,0.6,0.6, 2.8
396,Dereon Seabron,NOP,5,7.2,4.4,1.4,2.6,53.8,0.0,0.0,0.0,1.6,2.4,66.7,0.2,1.6,1.8,0.2,0.2,0.0,1.2, 3.4
396,Jeremy Sochan,SAS,5,20.0,4.4,1.8,5.8,31.0,0.4,3.0,13.3,0.4,1.6,25.0,1.6,3.0,4.6,0.6,0.6,0.8,0.8, 5.0
400,Jordan McLaughlin,MIN,3,15.3,4.3,2.0,4.0,50.0,0.3,1.7,20.0,0.0,0.0,0.0,0.7,0.0,0.7,5.7,2.0,0.3,1.0, 10.0
400,Simone Fontecchio,UTA,3,10.0,4.3,1.3,4.3,30.8,0.7,2.3,28.6,1.0,1.3,75.0,0.3,1.0,1.3,0.3,0.0,0.0,0.0, 2.7
400,Tyrese Martin,ATL,3,17.7,4.3,2.0,5.3,37.5,0.0,1.7,0.0,0.3,0.3,100,0.7,2.0,2.7,0.7,0.3,0.0,1.0, 3.7
400,Xavier Tillman,MEM,3,14.0,4.3,1.7,2.7,62.5,0.0,0.0,0.0,1.0,2.0,50.0,0.7,1.7,2.3,0.0,1.7,0.0,1.0, 5.3
404,Bruno Fernando,ATL,4,16.8,4.3,1.8,3.3,53.8,0.0,0.0,0.0,0.8,1.3,60.0,2.5,3.8,6.3,0.5,0.0,1.0,1.3, 8.8
404,Cam Reddish,POR,4,15.8,4.3,1.5,7.0,21.4,0.5,3.0,16.7,0.8,1.0,75.0,0.8,1.3,2.0,1.0,0.8,0.5,0.8, 2.0
404,Tyus Jones,MEM,4,18.0,4.3,1.0,5.3,19.0,0.5,2.3,22.2,1.8,2.3,77.8,0.3,2.8,3.0,3.0,0.5,0.0,0.8, 5.3
404,Wendell Moore Jr.,MIN,4,10.0,4.3,1.0,2.8,36.4,0.3,1.3,20.0,2.0,2.0,100,0.0,1.5,1.5,1.0,0.8,0.3,0.8, 5.3
408,David Nwaba,OKC,5,12.0,4.2,0.4,1.4,28.6,0.0,0.2,0.0,3.4,4.0,85.0,1.0,2.0,3.0,0.2,0.6,0.2,0.4, 6.2
409,Alex Len,SAC,4,11.3,4.0,1.5,1.8,85.7,0.0,0.0,0.0,1.0,1.5,66.7,1.0,2.5,3.5,1.0,0.8,0.5,0.8, 8.3
409,Charles Bassey,SAS,1,14.0,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,2.0,1.0,1.0,1.0, 14.0
409,Daeqwon Plowden,NOP,5,10.2,4.0,1.2,4.8,25.0,0.4,2.4,16.7,1.2,1.2,100,0.6,1.0,1.6,0.6,0.2,0.8,0.8, 2.8
409,Devin Cannady,ORL,4,7.3,4.0,1.0,2.3,44.4,1.0,2.0,50.0,1.0,1.3,80.0,0.8,1.3,2.0,0.8,0.5,0.0,0.5, 5.3
409,Dewayne Dedmon,PHI,3,11.7,4.0,1.3,2.7,50.0,0.3,0.7,50.0,1.0,1.3,75.0,0.7,2.7,3.3,0.3,0.0,0.7,1.3, 5.3
409,Gabe Brown,TOR,4,9.5,4.0,1.3,3.8,33.3,1.0,2.8,36.4,0.5,0.5,100,0.3,0.8,1.0,0.3,0.5,0.0,0.3, 3.0
409,Jake Layman,BOS,2,13.0,4.0,1.0,3.5,28.6,0.5,1.5,33.3,1.5,1.5,100,0.5,1.5,2.0,1.0,0.5,0.0,0.5, 4.5
409,James Johnson,IND,1,13.0,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0, 5.0
409,Jay Huff,WAS,3,9.3,4.0,2.0,2.7,75.0,0.0,0.7,0.0,0.0,0.0,0.0,1.7,2.3,4.0,1.0,0.0,0.7,1.0, 8.0
409,Jaylin Williams,OKC,6,18.8,4.0,1.3,2.5,53.3,0.2,0.7,25.0,1.2,2.2,53.8,0.8,6.7,7.5,2.5,0.5,0.3,1.2, 11.5
409,Justin Champagnie,BOS,2,16.5,4.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,3.0,66.7,1.5,2.0,3.5,0.0,0.0,0.5,0.0, 5.0
409,Kennedy Chandler,MEM,4,12.5,4.0,1.5,3.8,40.0,0.3,1.5,16.7,0.8,1.3,60.0,0.3,2.0,2.3,3.3,1.5,0.3,1.0, 7.5
409,Kent Bazemore,SAC,2,9.0,4.0,1.5,3.5,42.9,0.5,2.0,25.0,0.5,1.5,33.3,0.0,1.0,1.0,1.5,1.5,0.5,0.0, 5.5
409,Keon Ellis,SAC,4,7.3,4.0,1.5,3.0,50.0,0.8,1.8,42.9,0.3,0.3,100,0.3,0.3,0.5,0.8,1.0,0.5,0.5, 4.8
409,Malik Fitts,LAC,1,6.0,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0, 5.0
409,Marvin Bagley III,DET,3,13.3,4.0,2.0,3.7,54.5,0.0,1.0,0.0,0.0,1.0,0.0,0.3,3.7,4.0,0.0,0.0,0.3,1.3, 4.3
409,Olivier Sarr,OKC,4,11.0,4.0,1.3,2.3,55.6,0.3,0.8,33.3,1.3,1.5,83.3,0.5,2.3,2.8,0.8,0.3,1.0,0.3, 7.3
409,Sam Merrill,CLE,3,8.7,4.0,1.3,2.7,50.0,1.3,2.3,57.1,0.0,0.0,0.0,0.7,0.7,1.3,0.3,0.0,0.0,0.7, 3.7
409,Trevelin Queen,IND,1,5.0,4.0,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0, 2.0
409,Ty Jerome,GSW,2,9.0,4.0,1.5,3.5,42.9,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,1.5, 2.5
429,Blake Wesley,SAS,5,13.6,3.8,1.0,4.8,20.8,0.0,0.8,0.0,1.8,3.2,56.3,0.2,1.8,2.0,1.8,0.2,0.2,1.0, 1.8
430,Gorgui Dieng,SAS,4,13.5,3.8,1.3,2.8,45.5,0.8,2.0,37.5,0.5,0.5,100,0.5,5.5,6.0,2.3,1.3,1.3,1.8, 11.3
430,Josh Hart,NYK,4,22.8,3.8,1.3,2.8,45.5,0.0,0.3,0.0,1.3,2.0,62.5,1.0,6.8,7.8,2.0,0.8,0.5,1.3, 11.3
430,Terry Taylor,CHI,4,17.5,3.8,1.8,2.5,70.0,0.3,1.0,25.0,0.0,0.0,0.0,0.8,2.5,3.3,0.8,0.3,0.3,0.5, 7.0
433,Jack White,DEN,3,9.0,3.7,1.7,2.0,83.3,0.3,0.7,50.0,0.0,0.7,0.0,0.3,1.7,2.0,0.3,0.7,0.0,0.7, 5.0
433,Nicolas Batum,LAC,3,15.0,3.7,1.3,3.7,36.4,1.0,3.0,33.3,0.0,0.0,0.0,0.3,3.0,3.3,1.0,0.7,0.7,1.7, 5.3
433,Ochai Agbaji,UTA,3,7.7,3.7,1.7,3.3,50.0,0.0,1.0,0.0,0.3,0.3,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0, 3.0
433,Vernon Carey Jr.,UTA,3,8.3,3.7,1.3,3.3,40.0,0.0,0.3,0.0,1.0,2.3,42.9,2.0,2.0,4.0,0.3,0.3,1.0,0.7, 5.3
437,Peyton Watson,DEN,5,9.6,3.6,1.6,4.2,38.1,0.4,1.4,28.6,0.0,0.0,0.0,0.0,1.4,1.4,1.0,1.0,0.8,0.6, 4.6
438,Derrick Jones Jr.,CHI,4,12.5,3.5,1.0,3.3,30.8,0.3,1.0,25.0,1.3,1.5,83.3,0.5,0.5,1.0,0.5,0.0,0.3,0.5, 2.3
438,Isaiah Mobley,CLE,4,14.3,3.5,1.8,3.5,50.0,0.0,0.8,0.0,0.0,0.0,0.0,0.5,3.8,4.3,1.0,0.0,0.3,0.3, 7.0
438,Ish Wainright,PHX,4,17.5,3.5,1.3,4.0,31.3,0.5,3.0,16.7,0.5,0.5,100,0.8,1.5,2.3,1.0,1.3,1.0,1.0, 5.3
438,Jordan Goodwin,WAS,2,13.0,3.5,1.5,4.5,33.3,0.5,1.5,33.3,0.0,0.0,0.0,0.5,2.0,2.5,1.5,2.0,0.0,0.0, 6.5
438,Kendall Brown,IND,4,13.8,3.5,1.5,3.0,50.0,0.0,0.8,0.0,0.5,0.5,100,0.3,0.5,0.8,1.0,0.5,0.5,0.3, 4.5
438,Oshae Brissett,IND,4,12.3,3.5,0.8,3.0,25.0,0.3,2.0,12.5,1.8,2.3,77.8,0.5,3.5,4.0,0.5,0.8,0.3,0.8, 5.5
444,Chima Moneke,SAC,3,10.7,3.3,1.3,3.3,40.0,0.0,0.0,0.0,0.7,0.7,100,0.7,2.3,3.0,0.7,1.3,0.3,1.0, 5.7
444,Jalen Suggs,ORL,3,12.7,3.3,1.3,3.3,40.0,0.7,1.7,40.0,0.0,0.7,0.0,0.0,0.7,0.7,1.7,1.0,0.0,3.3, 0.7
444,McKinley Wright IV,DAL,3,13.7,3.3,1.3,3.3,40.0,0.0,0.7,0.0,0.7,0.7,100,0.7,2.7,3.3,5.0,0.3,0.0,0.0, 10.0
